document_id,unique_id,pd_index,probleem_type,explicitheid,urgentie_type,causaliteitstype,framing_type,kernprobleem_ref,has_box_ids
10892,Commissie_Evaluatie_Politiewet_2012_001,26,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-04,True
10892,Commissie_Evaluatie_Politiewet_2012_001,27,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-04,True
10892,Commissie_Evaluatie_Politiewet_2012_001,28,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-04,True
10892,Commissie_Evaluatie_Politiewet_2012_001,29,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-04,True
10892,Commissie_Evaluatie_Politiewet_2012_001,30,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-05,True
10892,Commissie_Evaluatie_Politiewet_2012_001,31,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-05,True
10892,Commissie_Evaluatie_Politiewet_2012_001,32,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-05,True
10892,Commissie_Evaluatie_Politiewet_2012_001,33,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Commissie_Evaluatie_Politiewet_2012_001-PD-05,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,2,deelprobleem,expliciet,structureel,mechanisch,cognitief,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,3,deelprobleem,expliciet,toekomstig,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,5,deelprobleem,expliciet,toekomstig,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,6,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,7,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,8,deelprobleem,expliciet,toekomstig,mechanisch,normatief,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,9,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,10,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,11,deelprobleem,expliciet,acuut,mechanisch,normatief,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,12,deelprobleem,expliciet,acuut,mechanisch,normatief,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,14,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,15,deelprobleem,impliciet,structureel,mechanisch,cognitief,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10893,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001,16,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Staatscommissie_Demografische_Ontwikkelingen_Caribisch_Nederland_2050_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,0,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,1,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,2,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,3,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,4,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,5,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,6,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,7,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-03,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,8,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,9,deelprobleem,impliciet,structureel,inadvertent,cognitief,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,10,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,11,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,12,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,13,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,14,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,15,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,16,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,17,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,18,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,19,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-03,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,20,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-03,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,21,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,22,deelprobleem,impliciet,structureel,inadvertent,normatief,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,23,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,24,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,25,deelprobleem,expliciet,structureel,inadvertent,normatief,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-03,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,26,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-02,True
10894,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001,27,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Adviescommissie_Veiligheid_en_persoonlijke_levenssfeer_001-PD-01,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,1,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001-PD-01,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,3,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001-PD-01,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,4,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001-PD-02,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001-PD-02,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001-PD-02,True
10897,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Adviescommissie_model_verdeelsysteem_kansspelopbrengsten_001-PD-02,True
10901,Commissie_advocatuur_001,0,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10901,Commissie_advocatuur_001,1,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
10901,Commissie_advocatuur_001,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_advocatuur_001-PD-01,True
10901,Commissie_advocatuur_001,3,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_advocatuur_001-PD-01,True
10901,Commissie_advocatuur_001,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_advocatuur_001-PD-01,True
10901,Commissie_advocatuur_001,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_advocatuur_001-PD-02,True
10901,Commissie_advocatuur_001,6,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_advocatuur_001-PD-02,True
10901,Commissie_advocatuur_001,7,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_advocatuur_001-PD-01,True
10901,Commissie_advocatuur_001,8,deelprobleem,impliciet,structureel,mechanisch,normatief,Commissie_advocatuur_001-PD-01,True
10901,Commissie_advocatuur_001,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_advocatuur_001-PD-02,True
10901,Commissie_advocatuur_001,10,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,Commissie_advocatuur_001-PD-02,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,1,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,2,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,3,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,4,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-01,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,5,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-01,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-02,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-03,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,8,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-03,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,9,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-03,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,10,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-04,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,11,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-02,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-02,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-02,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,14,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-03,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,15,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-03,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,16,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-04,True
10902,Commissie_Diergezondheid_en_Riooloverstorten_001,17,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Diergezondheid_en_Riooloverstorten_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,0,kernprobleem,expliciet,acuut,mechanisch,instrumenteel,,True
10903,commissie_duurzame_kustontwikkeling_001,1,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,2,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,3,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,4,deelprobleem,impliciet,toekomstig,mechanisch,cognitief,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,5,deelprobleem,impliciet,structureel,inadvertent,cognitief,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,6,deelprobleem,expliciet,structureel,mechanisch,normatief,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,7,deelprobleem,expliciet,acuut,mechanisch,normatief,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,8,deelprobleem,expliciet,acuut,mechanisch,normatief,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,9,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,10,deelprobleem,impliciet,structureel,mechanisch,normatief,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,11,deelprobleem,expliciet,toekomstig,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10903,commissie_duurzame_kustontwikkeling_001,14,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,commissie_duurzame_kustontwikkeling_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
10905,Commissie_Evaluatie_Awb_III_001,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,2,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,3,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,5,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,8,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,10,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,11,deelprobleem,impliciet,structureel,mechanisch,cognitief,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,14,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,15,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,16,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_Awb_III_001-PD-01,True
10905,Commissie_Evaluatie_Awb_III_001,17,deelprobleem,expliciet,acuut,mechanisch,normatief,Commissie_Evaluatie_Awb_III_001-PD-01,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,0,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,1,kernprobleem,expliciet,acuut,mechanisch,normatief,,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,2,kernprobleem,expliciet,acuut,mechanisch,instrumenteel,,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,3,deelprobleem,expliciet,acuut,mechanisch,normatief,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-02,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,4,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-01,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,7,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,8,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,12,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,14,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,15,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,16,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,17,deelprobleem,expliciet,structureel,mechanisch,normatief,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,18,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,19,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,20,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,21,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
10906,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001,22,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Commissie_Evaluatie_puntentoekenning_gesubsidieerde_rechtsbijstand_II_001-PD-03,True
