document_id,unique_id,aanbeveling_index,niveau,aard,object_advies,specificiteit,operationaliteit,beinvloedbaarheid,hall_orde,richting_interventie,has_box_ids
9979,Raad_voor_Volksgezondheid_en_Samenleving_097,17,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,13,optie,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,14,optie,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,15,optie,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,16,optie,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,19,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,20,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,21,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,22,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,23,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,24,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,25,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9989,Raad_voor_Volksgezondheid_en_Samenleving_113,26,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
9998,Raad_voor_Volksgezondheid_en_Samenleving_121,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10008,Raad_voor_Volksgezondheid_en_Samenleving_110,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,16,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,18,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,19,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,20,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,21,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,22,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,25,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,26,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,27,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,28,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,29,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,30,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,31,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,32,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,33,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,34,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10013,Raad_voor_Volksgezondheid_en_Samenleving_125,35,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10020,Raad_voor_Volksgezondheid_en_Samenleving_145,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,2,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10021,Raad_voor_Volksgezondheid_en_Samenleving_140,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10029,Raad_voor_Volksgezondheid_en_Samenleving_156,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10057,Raad_voor_Volksgezondheid_en_Samenleving_173,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10071,Raad_voor_Volksgezondheid_en_Samenleving_202,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10073,Raad_voor_Volksgezondheid_en_Samenleving_190,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,15,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,17,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,18,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,21,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,22,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,25,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10075,Raad_voor_Volksgezondheid_en_Samenleving_181,26,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
10081,Raad_voor_Volksgezondheid_en_Samenleving_217,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
